date,Id,name,cusip,gsector,sic,atq,cogsq,invtq,outdeg,deg,bc,outcc,cc,upstreamness,layer,deg_wt,bc_wt,layer_wt,layer_qt,country,lat,lng,layer_cons
2019-12-31,"08FZ60-E","William Grant & Sons Group Ltd.","","","",,,,,,,,,,,,,,,"GB",57.54310608,-2.949491978,
2019-12-31,"08FZNT-E","L.B.F. Logistica SRL","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08G06D-E","Deutsches Rotes Kreuz eV","","","",,,,,,,,,,,,,,,"DE",52.430011,13.289508,
2019-12-31,"08G078-E","URGO Group SAS","","","",,,,,,,,,,,,,,,"FR",47.2876597,5.0132761,
2019-12-31,"08G0F6-E","L'Occitane Groupe SA","","","",,,,,,,,,,,,,,,"LU",49.60934,6.1251,
2019-12-31,"08G0TS-E","Allied International SRL","","","",,,,,,,,,,,1124,0,10.996026,3,"IT",44.90856,9.33263,
2019-12-31,"08G18V-E","CHT Germany GmbH","","","",,,,,,,,,,,,,,,"DE",48.518717,9.077508999999999,
2019-12-31,"08G1P4-E","Dr. Heinz Horst Deichmann Stiftung","","","",,,,0,1,0,0,.000016710334,,,,,,,"DE",51.461707,6.926707,
2019-12-31,"08G28P-E","Van Genechten Group","","","",,,,1,1,0,.000010648846,.000019705645,4.0641026,1,727.60901,0,1,0,"BE",51.32254,4.94957,1
2019-12-31,"08G2BQ-E","Zeppelin - Stiftung der Stadt Friedrichshafen","","","",,,,,,,,,,,,,,,"DE",47.650308,9.480245999999999,
2019-12-31,"08G3D6-E","Secretaria da Fazenda do Estado do Paraná","","","",,,,,,,,,,,,,,,"BR",-25.4350831,-49.2808087,
2019-12-31,"08G3H0-E","Vereniging Hettema-Zpc","","","",,,,0,1,0,0,.000016125348,,,,,,,"NL",52.95554,5.78856,
2019-12-31,"08G44J-E","Dermal Products, Inc.","","","",,,,,,,,,,,,,,,"US",37.25466919,-119.6172791,
2019-12-31,"08G4G9-E","LT Bandeirante Empreendimentos Ltda.","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08G4NL-E","Zuellig Pharma Holdings Ltd.","","","",,,,0,1,0,0,.000015127144,,,,,,,"",,,
2019-12-31,"08G4QH-E","Yeblane Investments Ltd.","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08G4SH-E","ZV Holding SAS","","","",,,,,,,,,,,,,,,"FR",48.8658332,2.2942185,
2019-12-31,"08G4VR-E","Yelloz Group","","","",,,,,,,,,,,,,,,"FR",48.8737114,2.2825829,
2019-12-31,"08G57G-E","Stahlwille","","","",,,,1,1,0,8.5763086e-06,.000019594807,5.5149574,3,31.603001,0,10.412032,3,"",,,3
2019-12-31,"08G5D1-E","LTF Holdings, Inc.","","","",,,,0,3,0,0,.000018685721,,,,,,,"US",44.861805,-93.59242,
2019-12-31,"08G7V4-E","Delaware North Cos. International Ltd.","","","",,,,,,,,,,,,,,,"US",,,
2019-12-31,"08G833-E","Airtech Advanced Materials Group","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08G8F4-E","Sonepar SAS","","","",,,,1,1,0,9.7656175e-06,.000018753441,4.6217947,2,1387,0,9.9363651,3,"FR",48.8737304,2.3194495,2
2019-12-31,"08G8S3-E","EQUATE Petrochemical Co. KSCC","","","",,,,,,,,,,,,,,,"KW",29.33440971,48.06853485,
2019-12-31,"08G9ML-E","United Technology Corp.","","","",,,,,,,,,,,,,,,"US",42.93923187,-75.62004852,
2019-12-31,"08GB09-E","China Pingmei Shenma Energy & Chemical Group Co., Ltd.","","","",,,,,,,,,,,,,,,"CN",33.74068832,113.3564529,
2019-12-31,"08GBTC-E","Wegmann Unternehmens-Holding GmbH & Co. KG","","","",,,,,,,,,,,,,,,"DE",51.313743,9.44514,
2019-12-31,"08GCYM-E","Falguière Conseil SAS","","","",,,,,,,,,,,,,,,"FR",48.8723697,2.3363336,
2019-12-31,"08GD7M-E","P3 group GmbH","","","",,,,,,,,,,,,,,,"DE",50.925094,7.039171999,
2019-12-31,"08GGLP-E","Stichting Toekomst Prodrive","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08GGYR-E","Jinlong Machinery & Electronic Co., Ltd.","Y444AL","","",,,,1,1,0,.000010789478,.000020752417,4.0085468,2,53786,0,4.1863337,1,"CN",28.03404045,120.8608704,2
2019-12-31,"08GH4S-E","Deutsches Rotes Kreuz Landesverband Rheinland-Pfalz eV","","","",,,,,,,,,,,,,,,"DE",50.003393,8.27168,
2019-12-31,"08GHKZ-E","IHC BV","","","",,,,1,1,0,8.7074950e-06,.000017671446,5.275641,3,2032,0,10.242608,3,"NL",51.88574,4.62955,3
2019-12-31,"08GKVZ-E","Speed Fair Co. Ltd.","","","",,,,,,,,,,,,,,,"HK",22.44206327,114.0340024,
2019-12-31,"08GKW0-E","Esquel Enterprises Ltd.","","","",,,,0,1,0,0,.000019212748,,,,,,,"HK",22.27944085,114.1618927,
2019-12-31,"08GMZ4-E","Chong Kun Dang Pharmaceutical Corp.","Y15863","","",,,,1,2,1.5683746e-08,7.8411784e-09,.000012796459,,,,,,,"KR",37.55973,126.96298,
2019-12-31,"08GN9Y-E","Consortium GARR","","","",,,,,,,,,,,,,,,"IT",41.89891,12.51206,
2019-12-31,"08GNCY-E","Alfabetoro SRL","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08GNHW-E","Stillfront Group AB","W87819","","",,,,1,1,0,.000010177575,.000018502475,4.3739314,2,,,,,"SE",59.33386,18.06496,2
2019-12-31,"08GNPZ-E","L-Acoustics Group SAS","","","",,,,,,,,,,,,,,,"FR",48.6636909,2.2098105,
2019-12-31,"08GPXY-E","SPP Shipbuilding Co., Ltd.","","","",,,,,,,,,,,50.910999,0,10.293732,3,"KR",35.05342,128.03904,
2019-12-31,"08GQMR-E","Benemed","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08GS3G-E","Wealthfront Corp.","","","",,,,,,,,,,,,,,,"US",37.485622,-122.22907,
2019-12-31,"08GVST-E","Cobalt International Energy, Inc.","19075F","","",,,,0,3,0,0,.000017183462,,,,,,,"US",29.77264977,-95.51093292,
2019-12-31,"08GVVX-E","Team Health Holdings, Inc.","87817A","","",,,,1,4,.000040307226,7.8411784e-09,.00002003492,,,,,,,"US",35.93528,-84.00326,
2019-12-31,"08GWRB-E","World Fine Chemicals SARL","","","",,,,1,1,0,7.0973456e-06,.000016294907,6.7350426,3,,,,,"LU",49.60989,6.11967,3
2019-12-31,"08GXZD-E","Auto-Teile-Ring GmbH","","","",,,,,,,,,,,,,,,"DE",48.761019,9.255636000000001,
2019-12-31,"08GYJ2-E","Dodeca","","","",,,,,,,,,,,,,,,"BE",,,
2019-12-31,"08GYKM-E","PCMS","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08GYQ0-E","Bevafin SPRL","","","",,,,,,,,,,,,,,,"BE",50.78426,4.37566,
2019-12-31,"08GYT4-E","Helukabel GmbH","","","",,,,,,,,,,,503,0,11.293101,3,"DE",52.31405258,9.722783089,
2019-12-31,"08GZYM-E","ABAX","","","",,,,,,,,,,,,,,,"FR",,,
2019-12-31,"08H1YV-E","Alterup SAS","","","",,,,,,,,,,,,,,,"FR",43.6409114,1.3689875,
2019-12-31,"08H3C4-E","Société Cooperative des Coteaux Lyonnais","","","",,,,,,,,,,,317.11401,0,1,0,"",,,
2019-12-31,"08H4FT-E","Minute Key, Inc.","","","",,,,,,,,,,,,,,,"US",40.01917,-105.24121,
2019-12-31,"08H808-E","Chephar SA","","","",,,,,,,,,,,,,,,"LU",49.5707,6.16101,
2019-12-31,"08H8HJ-E","Integrated ID Systems, Inc.","","","",,,,,,,,,,,,,,,"US",35.183556,-80.75477600000001,
2019-12-31,"08HBG8-E","The University of Nottingham Malaysia Campus","","","",,,,,,,,,,,,,,,"MY",2.94025,101.87844,
2019-12-31,"08HC5S-E","RFG Holdings Ltd.","S6992X","","",,,,0,1,0,0,.000019083469,,,,,,,"ZA",-33.89437,18.9593,
2019-12-31,"08HCFK-E","United Pharmacy Partners, Inc.","","","",,,,,,,,,,,,,,,"US",40.700936,-73.712909,
2019-12-31,"08HCJK-E","National American University Holdings, Inc.","63245Q","","",,,,0,1,0,0,.000014645674,,,,,,,"US",44.031461,-103.24991,
2019-12-31,"08HFH7-E","Webb Wheel Products, Inc.","","","",,,,,,,,,,,501.06601,0,4.5893111,2,"US",34.128098,-86.84586,
2019-12-31,"08HG6S-E","Embrace Home Loans, Inc.","","","",,,,0,1,0,0,.000018170776,,,,,,,"US",41.52007,-71.29062,
2019-12-31,"08HGBJ-E","DER HOLZRING GmbH (Kooperationszentrale)","","","",,,,,,,,,,,,,,,"DE",53.103849,8.853011,
2019-12-31,"08HGMD-E","Texas Facilities Commission","","","",,,,,,,,,,,,,,,"US",30.27823,-97.73636,
2019-12-31,"08HGT5-E","Gemeinüntzige Gesellschaft Klinik Für Diabeteskranke","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08HHCX-E","Graphics Properties Holdings, Inc.","","","",,,,,,,,,,,325.29501,0,5.0790854,2,"US",37.448666,-122.15886,
2019-12-31,"08HHKT-E","Blink Charging Co.","09354A","25","7500",11.947,.592,2.157,21,23,.00070740608,.000013020766,.000023953395,3.2393162,0,.59200001,0,0,0,"US",25.790625,-80.134415,0
2019-12-31,"08HKG3-E","Beijing Jiaotong University","","","",,,,,,,,,,,,,,,"CN",39.9078064,116.397583,
2019-12-31,"08HQR0-E","Creed Foodservice Ltd.","","","",,,,,,,,,,,,,,,"GB",51.8989882,-2.1562602,
2019-12-31,"08HR2R-E","Gunvor Cyprus Holding Ltd.","","","",,,,,,,,,,,,,,,"CY",,,
2019-12-31,"08HS7T-E","Virgin UK Holdings Ltd.","","","",,,,,,,,,,,,,,,"GB",51.5193603,-.1762598,
2019-12-31,"08HSWB-E","Hanergy Thin Film Power Group Ltd.","G4288J","","",,,,0,1,0,0,.000017314254,,,,,,,"HK",22.46312345,114.1617444,
2019-12-31,"08HSY8-E","Puratos Group NV","","","",,,,,,,,,,,36.296001,0,1,0,"BE",50.8712,4.26333,
2019-12-31,"08HT62-E","Globeflight Worldwide Express (SA) (Pty) Ltd.","","","",,,,,,,,,,,,,,,"ZA",-26.16134,28.1625,
2019-12-31,"08HTWQ-E","Smithsonian’s National Zoo & Conservation Biology Institute","","","",,,,,,,,,,,,,,,"US",38.92916,-77.05477999999999,
2019-12-31,"08HV6Q-E","REWE GmbH","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08HVFL-E","LogMeIn Communications, Inc.","","","",,,,,,,,,,,,,,,"US",42.367325,-71.03617,
2019-12-31,"08HWBJ-E","Casino Austria AG","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08HXDN-E","T. Choithram & Sons LLC","","","",,,,,,,,,,,,,,,"AE",24.95848,55.30119,
2019-12-31,"08HXGJ-E","Alderley FZE","","","",,,,,,,,,,,,,,,"AE",24.7001,55.38215,
2019-12-31,"08HXPN-E","Emirates Technology Co. LLC","","","",,,,,,,,,,,,,,,"AE",24.7001,55.38215,
2019-12-31,"08HXQT-E","Al Mazroui Medical & Chemical Supplies","","","",,,,,,,,,,,,,,,"AE",25.26741,55.29268,
2019-12-31,"08HY4Y-E","Eversendai Engineering LLC","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08HYGJ-E","Tech Access Fz LLC","","","",,,,,,,,,,,,,,,"AE",25.20498085,55.27105713,
2019-12-31,"08HYLM-E","Emirates Steel Industries Co.","","","",,,,,,,,,,,,,,,"AE",24.48818,54.35495,
2019-12-31,"08HYQW-E","Emirates General Petroleum Corp.","","","",,,,,,,,,,,,,,,"AE",25.26741,55.29268,
2019-12-31,"08HZ1Z-E","Saint Elizabeth Hospital","","","",,,,,,,,,,,,,,,"US",38.51154,-89.988235,
2019-12-31,"08HZ3D-E","United Telecommunications Services NV","","","",,,,,,,,,,,,,,,"NL",12.10666943,-68.93512726,
2019-12-31,"08HZLM-E","Autoservicio Mayorista Diarco SA","","","",,,,,,,,,,,,,,,"AR",-34.78391,-58.52549,
2019-12-31,"08HZSK-E","Porta Hnos SA","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08J02R-E","Alta Plastica SA","","","",,,,,,,,,,,,,,,"AR",-34.41701,-58.8649,
2019-12-31,"08J0T9-E","Telecentro SA","","","",,,,,,,,,,,,,,,"AR",-34.61435,-58.42758,
2019-12-31,"08J2DS-E","Starlim Spritzguß Gmbh","","","",,,,0,1,0,0,.000018408553,,,,,,,"",,,
2019-12-31,"08J3V6-E","Med Trust Handelsgesmbh","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08J415-E","CODICO GmbH","","","",,,,,,,,,,,,,,,"AT",48.12288,16.28718,
2019-12-31,"08J4RG-E","WIBERG GmbH","","","",,,,0,1,0,0,.000016318647,,,,,,,"AT",47.853226,12.961674,
2019-12-31,"08J4Z4-E","APEX gaming technology GmbH","","","",,,,,,,,,,,,,,,"AT",48.42354,14.60564,
2019-12-31,"08J737-E","Barbeques Galore, Inc.","","","",,,,,,,,,,,,,,,"US",34.047497,-117.59658,
2019-12-31,"08J77N-E","Peregrine Corp. Pty Ltd.","","","",,,,,,,,,,,,,,,"AU",-34.9213861,138.641635,
2019-12-31,"08JMYR-E","Bermuda Hospitals Board","","","",,,,,,,,,,,,,,,"BM",32.2927558,-64.76667879999999,
2019-12-31,"08JN19-E","Minoil SA","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08JPC6-E","Bourbon Ibirapuera Hotel & Convention Center Ltda","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08JSS1-E","Instituto Hermes Pardini SA","P5R2AD","","",,,,0,1,0,0,7.8411784e-09,,,,,,,"BR",-19.9315092,-43.9249079,
2019-12-31,"08JTB3-E","Fundação Oswaldo Cruz","","","",,,,0,1,0,0,.000015709938,,,,,,,"BR",-22.87578052,-43.24298139,
2019-12-31,"08JTN5-E","Ri Happy Brinquedos SA","P8S890","","",,,,0,2,0,0,.0000199554,,,,,,,"BR",-23.5466413,-46.6443363,
2019-12-31,"08JV35-E","Gascat Indústria e Comércio Ltda","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08K04S-E","Braspine Madeiras Ltda","","","",,,,,,,,,,,143.2,0,2.0607185,1,"",,,
2019-12-31,"08K0S1-E","Electroman Indústria e Comércio Ltda","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08K1Z2-E","Bahamas Electricity Corp.","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08K2PW-E","Compagnie des Montres Longines, Francillon SA","","","",,,,,,,,,,,,,,,"CH",47.14937,7.00366,
2019-12-31,"08K2QV-E","Ems Electro Medical Systems SA","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08K346-E","Jag Jakob AG","","","",,,,,,,,,,,,,,,"CH",47.12274,7.26978,
2019-12-31,"08K34T-E","Ruckstuhl AG","","","",,,,1,1,0,7.0860574e-06,.00001585576,6.6837606,4,,,,,"CH",47.20386,7.78299,3
2019-12-31,"08K3RL-E","WWF World Wide Fund for Nature","","","",,,,,,,,,,,,,,,"CH",47.3796,8.522489999999999,
2019-12-31,"08K44V-E","SWISSLOS Interkantonale Landeslotterie Genossenschaft","","","",,,,,,,,,,,,,,,"CH",47.56486,7.61528,
2019-12-31,"08K4KK-E","Paul Scherrer Institut PSI","","","",,,,,,,,,,,21.441999,0,12.953539,3,"CH",47.53666,8.221830000000001,
2019-12-31,"08K4MT-E","Transports publics genevois (TPG)","","","",,,,,,,,,,,12.287,0,4.6356616,2,"CH",46.17437,6.13117,
2019-12-31,"08K4VF-E","Scott Sports SA","","","",,,,,,,,,,,,,,,"CH",46.81643,7.13641,
2019-12-31,"08K52X-E","SoftwareONE AG","","","",,,,,,,,,,,,,,,"CH",46.96418,8.38143,
2019-12-31,"08K54Y-E","Ypsomed AG","","","",,,,,,,,,,,15.762,0,10.999522,3,"CH",47.04012,7.63016,
2019-12-31,"08K56B-E","Hockey Club Davos AG","","","",,,,,,,,,,,,,,,"CH",46.79841,9.82541,
2019-12-31,"08K72Z-E","European Southern Observatory","","","",,,,0,1,0,0,7.8411784e-09,,,,,,,"DE",48.13912582,11.58021927,
2019-12-31,"08KCRL-E","Tengda Northwest Ferroalloy Co. Ltd.","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08KF1T-E","Kunshan GuoLi Electronic Technology Co., Ltd.","FDS1L4","","",,,,1,1,0,9.9562039e-06,.000018835675,4.6282053,2,26.113001,0,5.7101917,2,"CN",31.45591164,120.8788147,2
2019-12-31,"08KKFD-E","Tai'an Yueshou Engineering Machinery Group Co., Ltd.","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08KS4P-E","Shandong Electric Power Construction Corp.","","","",,,,,,,,,,,,,,,"CN",,,
2019-12-31,"08L7S2-E","Zhejiang Zhaolong Interconnect Technology Co., Ltd.","Y989P2","","",,,,0,1,0,0,.000017443961,,,,,,,"CN",30.8573494,120.1855698,
2019-12-31,"08L9RC-E","Yantai Dongcheng Biochemicals Co., Ltd.","Y9727E","","",,,,0,1,0,0,.000017202838,,,,,,,"CN",37.4643898,121.4477463,
2019-12-31,"08LC9V-E","Neway Valve (Suzhou) Co., Ltd.","Y6280S","","",,,,1,1,0,9.2804012e-06,.000018623976,5.0085468,3,621,0,10.7554,3,"CN",31.3093605,120.5464935,3
2019-12-31,"08LHSX-E","Porton Pharma Solutions Ltd.","Y6987T","","",,,,0,1,0,0,.000016854841,,,,,,,"CN",29.78359985,106.5030289,
2019-12-31,"08LLB1-E","Jiangsu Shangqi Group Co. Ltd.","","","",,,,,,,,,,,619.09998,0,2,1,"CN",32.02360153,120.262001,
2019-12-31,"08LN7G-E","OPPO Electronics Corp. Ltd.","","","",,,,,,,,,,,,,,,"CN",,,
2019-12-31,"08LP8B-E","Shenzhen Gaoxinqi Technology Co. Ltd.","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08LY0G-E","Jinghua Pharmaceutical Group Co., Ltd.","Y619A1","","",,,,0,1,0,0,.000014114437,,,,,,,"CN",32.01869965,120.8649902,
2019-12-31,"08M33V-E","Zhongji Innolight Co., Ltd.","Y7685V","","",,,,0,2,0,0,.000018809249,,,,,,,"CN",37.71575928,120.5557404,
2019-12-31,"08MG96-E","Zhenghe Group Co. Ltd.","","","",,,,,,,,,,,53786,0,4.1863337,1,"",,,
2019-12-31,"08MG99-E","Sepcoiii Electric Power Construction Corp.","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08MR2Z-E","Jiangsu Sanmu Group Corp.","","","",,,,,,,,,,,,,,,"CN",31.50253105,119.7147903,
2019-12-31,"08MY6P-E","Yantai Jereh Oilfield Services Group Co. Ltd.","Y9729Z","","",,,,0,2,0,0,.000018692432,,,,,,,"CN",37.46384811,121.4324722,
2019-12-31,"08N1W0-E","Dongguan Unirise Electric Wire & Cable Co. Ltd.","","","",,,,,,,,,,,,,,,"CN",,,
2019-12-31,"08N2CC-E","Shijiazhuang Yiling Pharmaceutical Co., Ltd.","Y7745S","","",,,,1,1,0,1.0454904e-08,1.7922694e-08,,,,,,,"CN",38.01430893,114.5806732,
2019-12-31,"08NCZB-E","China Postal Airlines Co. Ltd.","","","",,,,,,,,,,,,,,,"CN",39.92985916,116.3011398,
2019-12-31,"08NTVJ-E","Suzhou Sonavox Electronics Co., Ltd.","FDS18G","","",,,,1,1,0,9.3578510e-06,.000020404988,4.7393165,1,32428,0,1,0,"CN",31.40019035,120.6150665,1
2019-12-31,"08NWVM-E","Lihuayi Group Co., Ltd.","","","",,,,,,,,,,,,,,,"CN",37.49020004,118.2559967,
2019-12-31,"08NXS4-E","NAURA Technology Group Co., Ltd.","Y0772M","","",,,,0,1,0,0,.000018218665,,,,,,,"CN",39.9078064,116.397583,
2019-12-31,"08P4PH-E","Shenzhen Runtianzhi Image Technology Co. Ltd.","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08P6SC-E","Chengdu Homin Technology Co. Ltd.","","","",,,,,,,,,,,53786,0,4.1863337,1,"",,,
2019-12-31,"08PBCF-E","Hangzhou Hikvision Digital Technology Co., Ltd.","Y3038Z","","",,,,1,4,1.0181964e-07,7.8411784e-09,.000019877847,,,,,,,"CN",30.18437004,120.2171326,
2019-12-31,"08PHQS-E","Empresa de Servicios Publicos de Heredia","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08PKLP-E","Agemcz Sro","","","",,,,,,,,,,,,,,,"CZ",,,
2019-12-31,"08PL7R-E","Dopravní podnik Ostrava as","","","",,,,0,1,0,0,.000015218987,,,,,,,"CZ",49.83266,18.2861,
2019-12-31,"08PMG8-E","Mikroelektronika spol sro","","","",,,,,,,,,,,3962.6931,0,9.4923792,3,"CZ",49.94046,16.17319,
2019-12-31,"08PN4F-E","100mega Distribution Sro","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08PP8D-E","BioTech as","","","",,,,0,1,0,0,.000014058376,,,,,,,"CZ",50.08781,14.42046,
2019-12-31,"08PQC0-E","Deichmann SE","","","",,,,,,,,,,,,,,,"DE",51.461707,6.926707,
2019-12-31,"08PR85-E","JMV GmbH & Co. KG","","","",,,,,,,,,,,,,,,"DE",48.66096,10.158571,
2019-12-31,"08PRNF-E","Alfred Thun & Co. GmbH","","","",,,,,,,,,,,,,,,"DE",51.276047,7.40183,
2019-12-31,"08PRWQ-E","Hummel Familien-Beteiligungsgesellschaft mbH + Co. KG","","","",,,,,,,,,,,,,,,"DE",48.8903843,9.1640804,
2019-12-31,"08PRXQ-E","Liebherr-Aerospace Lindenberg GmbH","","","",,,,,,,,,,,,,,,"DE",47.595942,9.86603,
2019-12-31,"08PS3D-E","ORAFOL Europe GmbH","","","",,,,1,1,0,1.0454904e-08,.000017664392,,,,,,,"DE",52.77497,13.265731,
2019-12-31,"08PSM9-E","Mekra Lang GmbH & Co. KG","","","",,,,,,,,,,,,,,,"DE",49.507854,10.324102,
2019-12-31,"08PT25-E","SPIR STAR AG","","","",,,,,,,,,,,,,,,"DE",49.647749,8.738636,
2019-12-31,"08PT9B-E","BKL Baukran Logistik GmbH","","","",,,,,,,,,,,,,,,"DE",48.167381,11.886903,
2019-12-31,"08PWQN-E","TOPAS Advanced Polymers Gmbh","","","",,,,1,1,0,1.4002104e-08,.00001650493,3.5,3,,,,,"DE",50.01599,8.459997,3
2019-12-31,"08PY7T-E","Dauphin Office Interiors GmbH & Co. KG","","","",,,,0,1,0,0,.000019187335,,,,,,,"DE",49.449532,11.405218,
2019-12-31,"08Q1TJ-E","Prowind GmbH","","","",,,,,,,,,,,,,,,"DE",52.260975,8.000919,
2019-12-31,"08Q1VG-E","Heckert Bxt Solar Gmbh","","","",,,,,,,,,,,,,,,"DE",,,
2019-12-31,"08Q3PM-E","PARI MEDICAL HOLDING GmbH","","","",,,,1,1,0,2.0105587e-08,.000017948891,,,,,,,"DE",48.001852,11.351123,
2019-12-31,"08Q3SN-E","3B Scientific GmbH","","","",,,,,,,,,,,,,,,"DE",53.510403,10.178206,
2019-12-31,"08Q41G-E","LANG AG","","","",,,,,,,,,,,,,,,"DE",51.028756,7.409716,
2019-12-31,"08Q4RG-E","Loesche Gesellschaft Mit Beschränkter Haftung","","","",,,,,,,,,,,,,,,"DE",51.24239,6.720579,
2019-12-31,"08Q54P-E","ALLNET GmbH Computersysteme","","","",,,,0,1,0,0,.000018313307,,,,,,,"DE",48.12916,11.376194,
2019-12-31,"08Q8JJ-E","Heise Gruppe GmbH & Co. KG","","","",,,,,,,,,,,,,,,"DE",52.385833,9.809766,
2019-12-31,"08QD6W-E","Itec Consultants KG","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08QDMW-E","Wessels & Müller AG","","","",,,,,,,,,,,,,,,"DE",52.293131,8.018991,
2019-12-31,"08QGF0-E","Erhardt+Leimer GmbH","","","",,,,,,,,,,,9.823,0,3.8728938,1,"DE",54.51496506,9.566772460999999,
2019-12-31,"08QGXS-E","B. Braun Holding GmbH & Co. KG","","","",,,,1,2,2.3371157e-08,8.5681831e-06,.000017365564,5.4529915,3,,,,,"DE",51.131186,9.550611,3
2019-12-31,"08QHN7-E","Klocke Pharma-Service GmbH","","","",,,,,,,,,,,,,,,"DE",48.557794,7.977791,
2019-12-31,"08QHRZ-E","OmniNet Software-, System- und Projektmanagementtechnik GmbH","","","",,,,,,,,,,,78.233002,0,5.4554276,2,"DE",49.579034,11.199876,
2019-12-31,"08QKJY-E","Komtur Swiss Gmbh","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08QL9B-E","Döderlein Spedition GmbH","","","",,,,,,,,,,,,,,,"DE",48.86192,10.503326,
2019-12-31,"08QQFP-E","Hetzner Online AG","","","",,,,,,,,,,,,,,,"DE",49.124826,10.780511,
2019-12-31,"08QQY3-E","Bodo Möller Chemie GmbH","","","",,,,,,,,,,,,,,,"DE",50.086734,8.764668,
2019-12-31,"08QR1Q-E","ALPINA Burkard Bovensiepen GmbH & Co. KG","","","",,,,1,1,0,8.4545736e-06,.00001855174,5.3846154,1,5025.1001,0,1,0,"DE",48.031699,10.731364,1
2019-12-31,"08QRP8-E","WIKA Alexander Wiegand SE & Co. KG","","","",,,,,,,,,,,534.60303,0,11.241016,3,"DE",49.781737,9.171025,
2019-12-31,"08QTML-E","Lotto Rheinland-Pfalz Gmbh","","","",,,,,,,,,,,,,,,"DE",50.361476,7.571403,
2019-12-31,"08QVPK-E","Bernhardt Apparatebau GmbH & Co. KG","","","",,,,,,,,,,,,,,,"DE",53.626297,9.686854,
2019-12-31,"08QWPG-E","Groninger & Co. GmbH","","","",,,,1,1,0,7.8411784e-09,.000015794343,,,,,,,"DE",49.121686,10.085506,
2019-12-31,"08QYJB-E","iC-Haus GmbH","","","",,,,0,1,0,0,.000017866983,,,,,,,"DE",49.926124,8.321825,
2019-12-31,"08QYVJ-E","Vierol AG","","","",,,,,,,,,,,1804.7889,0,1,0,"DE",53.145937,8.222559,
2019-12-31,"08QZFD-E","flyeralarm GmbH","","","",,,,,,,,,,,,,,,"DE",49.808262,9.889761,
2019-12-31,"08R096-E","Ferdinand Stükerjürgen GmbH & Co. KG","","","",,,,,,,,,,,,,,,"DE",51.85698,8.464957999999999,
2019-12-31,"08R15M-E","TIM AG","","","",,,,,,,,,,,,,,,"DE",50.045755,8.211031,
2019-12-31,"08R5GQ-E","Kirchhoff GmbH & Co. KG","","","",,,,,,,,,,,,,,,"DE",51.197261,7.503836,
2019-12-31,"08R6PY-E","BREMI Fahrzeug-Elektrik GmbH + Co. KG","","","",,,,,,,,,,,1804.7889,0,1,0,"DE",53.128951,11.273694,
2019-12-31,"08R73X-E","Zimmer MedizinSysteme GmbH","","","",,,,,,,,,,,305.39999,0,11.337756,3,"DE",48.381574,10.02306,
2019-12-31,"08R7SN-E","Eq Photonics Gmbh","","","",,,,,,,,,,,,,,,"",,,
2019-12-31,"08R93W-E","PREVENT DEV GmbH Design Entwicklung Vertrieb","","","",,,,,,,,,,,,,,,"DE",52.45272,10.760384,
2019-12-31,"08R9QL-E","notebooksbilliger.de AG","","","",,,,,,,,,,,,,,,"DE",52.250326,9.859914,
2019-12-31,"08R9SZ-E","Hero-Glas Veredelungs-GmbH","","","",,,,,,,,,,,,,,,"DE",52.962672,7.276446,
2019-12-31,"08R9ZY-E","Landguth Heimtiernahrung Gmbh","","","",,,,,,,,,,,,,,,"DE",53.388924,7.349616,
2019-12-31,"08RB15-E","UEE Holding GmbH","","","",,,,0,1,0,0,.000016801077,,,,,,,"DE",53.469248,7.461324,
2019-12-31,"08RBNQ-E","Popken Fashion GmbH","","","",,,,,,,,,,,,,,,"DE",53.279883,8.158289999999999,
